maker,name,used_count,used_price_min,used_price_max,new_price_min,new_price_max,new_count,displacement_cc,class_label,category,category_rank,review_score,review_count,owner_count,source_url,fetched_at
カワサキ,W1S,5,788000,2280000,,,,624,401～750cc,ネイキッド＆ストリート,1476,0,0,56,https://www.bikebros.co.jp/catalog/4/56_2/,2026-09-05
カワサキ,W1SA,12,1140000,2890000,,,,624,401～750cc,ネイキッド＆ストリート,1838,0,0,87,https://www.bikebros.co.jp/catalog/4/56_3/,2026-09-05
カワサキ,650RS（W3）,23,1057000,3080000,,,,624,401～750cc,ネイキッド＆ストリート,838,4.5,2,86,https://www.bikebros.co.jp/catalog/4/59_1/,2026-09-05
カワサキ,W400,46,480000,998000,,,,399,251～400cc,ネイキッド＆ストリート,197,4.3,26,463,https://www.bikebros.co.jp/catalog/4/60_1/,2026-09-05
カワサキ,W650,92,374000,1788000,,,,675,401～750cc,ネイキッド＆ストリート,36,4.2,37,1174,https://www.bikebros.co.jp/catalog/4/60_2/,2026-09-05
カワサキ,W800 (STREET/CAFE) W800 (ストリート/カフェ),178,449900,1988000,1232000,1309000,66,773,751～1000cc,ネイキッド＆ストリート,20,4.4,20,1001,https://www.bikebros.co.jp/catalog/4/60_3/,2026-09-05
カワサキ,Z1-R,23,1760000,9958000,,,,,751～1000cc,ネイキッド＆ストリート,1358,0,0,148,https://www.bikebros.co.jp/catalog/4/61_1/,2026-09-05
カワサキ,Z1・900 SUPER4 Z1・900スーパー4,147,2000000,11000000,,,,,751～1000cc,ネイキッド＆ストリート,511,5,5,633,https://www.bikebros.co.jp/catalog/4/62_1/,2026-09-05
カワサキ,Z2・750RS Z2・750ロードスター,26,1050000,12000000,,,,746,401～750cc,ネイキッド＆ストリート,480,5,2,176,https://www.bikebros.co.jp/catalog/4/64_1/,2026-09-05
カワサキ,ZR-7,2,368000,498000,,,,738,401～750cc,ネイキッド＆ストリート,745,4.6,8,76,https://www.bikebros.co.jp/catalog/4/67_1/,2026-09-05
カワサキ,ZR-7S,7,454500,578000,,,,738,401～750cc,スポーツ＆ツアラー,431,4,2,63,https://www.bikebros.co.jp/catalog/4/67_2/,2026-09-05
カワサキ,ZRX ZRX400,107,598000,2199000,,,,399,251～400cc,ネイキッド＆ストリート,105,4.5,68,910,https://www.bikebros.co.jp/catalog/4/68_1/,2026-09-05
カワサキ,ZRX1100,41,499000,1551000,,,,1052,1001cc以上,ネイキッド＆ストリート,240,4.5,15,783,https://www.bikebros.co.jp/catalog/4/68_3/,2026-09-05
カワサキ,ZRX-Ⅱ ZRX400-Ⅱ,68,660000,1788000,,,,399,251～400cc,ネイキッド＆ストリート,156,5,2,698,https://www.bikebros.co.jp/catalog/4/68_5/,2026-09-05
カワサキ,ZRX1100-Ⅱ,4,598000,848000,,,,1052,1001cc以上,ネイキッド＆ストリート,892,5,1,72,https://www.bikebros.co.jp/catalog/4/68_6/,2026-09-05
カワサキ,ZRX1200R,80,550000,2610000,,,,1164,1001cc以上,ネイキッド＆ストリート,188,4,5,777,https://www.bikebros.co.jp/catalog/4/68_7/,2026-09-05
カワサキ,ZRX1200S,13,499900,1058000,,,,1164,1001cc以上,スポーツ＆ツアラー,1193,4,2,117,https://www.bikebros.co.jp/catalog/4/68_8/,2026-09-05
カワサキ,ZRX1200 DAEG ZRX1200ダエグ,151,728000,3630000,,,,1164,1001cc以上,ネイキッド＆ストリート,145,4.3,13,1581,https://www.bikebros.co.jp/catalog/4/68_9/,2026-09-05
カワサキ,ZXR250,13,299000,1195000,,,,249,126～250cc,スポーツ＆ツアラー,241,4.5,20,182,https://www.bikebros.co.jp/catalog/4/70_1/,2026-09-05
カワサキ,ZXR400,11,598000,1599900,,,,398,251～400cc,スポーツ＆ツアラー,390,4.4,13,201,https://www.bikebros.co.jp/catalog/4/70_2/,2026-09-05
カワサキ,Ninja ZX-6R ニンジャZX-6R,134,698000,1562000,1564000,1595000,85,636,401～750cc,スポーツ＆ツアラー,2,4.6,20,903,https://www.bikebros.co.jp/catalog/4/71_10/,2026-09-05
カワサキ,Ninja ZX-10RR ニンジャZX-10RR,9,1871000,3650000,,,,998,751～1000cc,スポーツ＆ツアラー,678,0,0,51,https://www.bikebros.co.jp/catalog/4/71_15/,2026-09-05
カワサキ,ZX-4,2,688000,803000,1210000,2000000,2,398,251～400cc,スポーツ＆ツアラー,910,4.6,5,36,https://www.bikebros.co.jp/catalog/4/71_2/,2026-09-05
カワサキ,Ninja ZX-10 ニンジャZX-10,2,418000,448000,,,,998,751～1000cc,スポーツ＆ツアラー,1414,4.2,5,148,https://www.bikebros.co.jp/catalog/4/71_4/,2026-09-05
カワサキ,Ninja ZX-10R ニンジャZX-10R,101,599000,3050000,,,,998,751～1000cc,スポーツ＆ツアラー,26,4.3,20,862,https://www.bikebros.co.jp/catalog/4/71_5/,2026-09-05
カワサキ,Ninja ZX-9R ニンジャZX-9R,3,600000,690000,,,,899,751～1000cc,スポーツ＆ツアラー,225,4.7,24,268,https://www.bikebros.co.jp/catalog/4/71_6/,2026-09-05
カワサキ,Ninja ZX-12R ニンジャZX-12R,24,380000,900000,,,,1199,1001cc以上,スポーツ＆ツアラー,317,4.4,44,477,https://www.bikebros.co.jp/catalog/4/71_8/,2026-09-05
カワサキ,ZZR250,16,128000,473000,,,,248,126～250cc,スポーツ＆ツアラー,242,4,46,487,https://www.bikebros.co.jp/catalog/4/72_1/,2026-09-05
カワサキ,ZZR400,18,148000,958000,,,,399,251～400cc,スポーツ＆ツアラー,103,4.5,56,658,https://www.bikebros.co.jp/catalog/4/72_2/,2026-09-05
カワサキ,ZZR1100,31,145000,1200000,,,,1052,1001cc以上,スポーツ＆ツアラー,236,4.4,32,835,https://www.bikebros.co.jp/catalog/4/72_4/,2026-09-05
カワサキ,ZZR1200,11,228000,528000,,,,1164,1001cc以上,スポーツ＆ツアラー,524,4.3,15,158,https://www.bikebros.co.jp/catalog/4/72_5/,2026-09-05
カワサキ,ZZR1400,33,540000,1365000,,,,1441,1001cc以上,スポーツ＆ツアラー,55,4.7,19,792,https://www.bikebros.co.jp/catalog/4/72_6/,2026-09-05
カワサキ,Ninja ZX-11 ニンジャZX-11,3,479900,679800,,,,1052,1001cc以上,スポーツ＆ツアラー,958,4.2,4,141,https://www.bikebros.co.jp/catalog/4/72_7/,2026-09-05
カワサキ,Ninja ZX-14 ニンジャZX-14,9,560000,1925000,,,,1352,1001cc以上,スポーツ＆ツアラー,730,5,11,276,https://www.bikebros.co.jp/catalog/4/72_8/,2026-09-05
カワサキ,Ninja ZX-14R ニンジャZX-14R,117,740000,2900000,,,,1441,1001cc以上,スポーツ＆ツアラー,71,4.6,31,1322,https://www.bikebros.co.jp/catalog/4/72_9/,2026-09-05
カワサキ,Z1100,2,1279000,1425600,1584000,1760000,23,1098.9,1001cc以上,ネイキッド＆ストリート,1359,0,0,20,https://www.bikebros.co.jp/catalog/4/73_10/,2026-09-05
カワサキ,Z1300,5,1529000,2992000,,,,,1001cc以上,ネイキッド＆ストリート,1072,4.5,2,57,https://www.bikebros.co.jp/catalog/4/73_11/,2026-09-05
カワサキ,Z800,11,555000,1012000,,,,806,751～1000cc,ネイキッド＆ストリート,364,4.4,8,157,https://www.bikebros.co.jp/catalog/4/73_12/,2026-09-05
カワサキ,Z250,110,198000,671000,550000,704000,64,248,126～250cc,ネイキッド＆ストリート,49,4.3,9,723,https://www.bikebros.co.jp/catalog/4/73_13/,2026-09-05
カワサキ,Z750Four Z750フォア,15,3200000,8910000,,,,746,401～750cc,ネイキッド＆ストリート,911,0,0,38,https://www.bikebros.co.jp/catalog/4/73_16/,2026-09-05
カワサキ,Z750FX,40,990000,12000000,,,,738,401～750cc,ネイキッド＆ストリート,401,4,1,120,https://www.bikebros.co.jp/catalog/4/73_17/,2026-09-05
カワサキ,Z750GP,12,769900,2365000,,,,738,401～750cc,ネイキッド＆ストリート,794,0,0,60,https://www.bikebros.co.jp/catalog/4/73_18/,2026-09-05
カワサキ,Z400,67,330000,1298000,638000,770000,70,398,251～400cc,ネイキッド＆ストリート,77,3.8,4,239,https://www.bikebros.co.jp/catalog/4/73_2/,2026-09-05
カワサキ,Z750RS,5,4000000,6500000,,,,,401～750cc,ネイキッド＆ストリート,2091,5,1,55,https://www.bikebros.co.jp/catalog/4/73_20/,2026-09-05
カワサキ,Z1000J,13,1050000,4380000,,,,998,751～1000cc,ネイキッド＆ストリート,2608,0,0,91,https://www.bikebros.co.jp/catalog/4/73_27/,2026-09-05
カワサキ,Z1000MK-Ⅱ,43,1480000,12650000,,,,1015,1001cc以上,ネイキッド＆ストリート,912,4,1,166,https://www.bikebros.co.jp/catalog/4/73_28/,2026-09-05
カワサキ,Z1000R,14,1830000,8310000,,,,,751～1000cc,ネイキッド＆ストリート,2235,0,0,77,https://www.bikebros.co.jp/catalog/4/73_30/,2026-09-05
カワサキ,Z1000ST,2,1300000,2350000,,,,,751～1000cc,ネイキッド＆ストリート,2236,4,1,12,https://www.bikebros.co.jp/catalog/4/73_32/,2026-09-05
カワサキ,Z250FT,11,928000,1576800,,,,248,126～250cc,ネイキッド＆ストリート,1536,2,1,59,https://www.bikebros.co.jp/catalog/4/73_35/,2026-09-05
カワサキ,Z250LTD,5,198000,598000,,,,248,126～250cc,アメリカン＆クルーザー,595,0,0,27,https://www.bikebros.co.jp/catalog/4/73_36/,2026-09-05
カワサキ,Z400FX,50,1580000,7199000,,,,399,251～400cc,ネイキッド＆ストリート,460,0,0,257,https://www.bikebros.co.jp/catalog/4/73_38/,2026-09-05
カワサキ,Z400GP,9,1220000,3710000,,,,399,251～400cc,ネイキッド＆ストリート,1148,5,2,80,https://www.bikebros.co.jp/catalog/4/73_39/,2026-09-05
カワサキ,Z500,20,770000,2680000,,,,,401～750cc,ネイキッド＆ストリート,2089,0,0,16,https://www.bikebros.co.jp/catalog/4/73_4/,2026-09-05
カワサキ,Z400J,24,1600000,3080000,,,,,251～400cc,ネイキッド＆ストリート,1839,0,0,45,https://www.bikebros.co.jp/catalog/4/73_40/,2026-09-05
カワサキ,Z400LTD,5,550000,1815000,,,,398,251～400cc,アメリカン＆クルーザー,819,5,1,12,https://www.bikebros.co.jp/catalog/4/73_41/,2026-09-05
カワサキ,Z550FX,19,1450000,3520000,,,,553,401～750cc,ネイキッド＆ストリート,984,0,0,33,https://www.bikebros.co.jp/catalog/4/73_46/,2026-09-05
カワサキ,Z550GP,15,897000,3410000,,,,,401～750cc,スポーツ＆ツアラー,3360,0,0,6,https://www.bikebros.co.jp/catalog/4/73_47/,2026-09-05
カワサキ,Z1100GP,4,1100000,2640000,,,,1089,1001cc以上,ネイキッド＆ストリート,1959,0,0,34,https://www.bikebros.co.jp/catalog/4/73_49/,2026-09-05
カワサキ,Z1100R,7,3740000,5750000,,,,1089,1001cc以上,ネイキッド＆ストリート,1738,0,0,32,https://www.bikebros.co.jp/catalog/4/73_50/,2026-09-05
カワサキ,Z250SL,14,180000,400000,,,,249,126～250cc,ネイキッド＆ストリート,444,0,0,101,https://www.bikebros.co.jp/catalog/4/73_53/,2026-09-05
カワサキ,Z125 PRO Z125プロ,97,198000,403700,,,,124,51～125cc,ネイキッド＆ストリート,207,4,5,434,https://www.bikebros.co.jp/catalog/4/73_54/,2026-09-05
カワサキ,Z650,55,548000,2640000,957000,1034000,11,649,401～750cc,ネイキッド＆ストリート,133,5,3,130,https://www.bikebros.co.jp/catalog/4/73_6/,2026-09-05
カワサキ,Z750,2,1320000,1980000,,,,748,401～750cc,ネイキッド＆ストリート,566,4.1,9,79,https://www.bikebros.co.jp/catalog/4/73_7/,2026-09-05
カワサキ,Z1000,95,398000,5800000,,,,1043,751～1000cc,ネイキッド＆ストリート,54,4.4,30,714,https://www.bikebros.co.jp/catalog/4/73_8/,2026-09-05
カワサキ,Z900,69,759900,4180000,,,,948,751～1000cc,ネイキッド＆ストリート,96,5,1,286,https://www.bikebros.co.jp/catalog/4/73_9/,2026-09-05
カワサキ,Versys 650 ヴェルシス650,15,484000,1399000,1100000,1166000,24,649,401～750cc,スポーツ＆ツアラー,179,4.7,9,134,https://www.bikebros.co.jp/catalog/4/74_1/,2026-09-05
カワサキ,Versys 1000 / SE ヴェルシス1000 / SE,8,750000,1789900,,,,1043,751～1000cc,スポーツ＆ツアラー,820,5,3,106,https://www.bikebros.co.jp/catalog/4/74_2/,2026-09-05
カワサキ,Versys-X 250/TOURER ヴェルシスX 250/ツアラー,33,368000,638000,,,,248,126～250cc,スポーツ＆ツアラー,201,4,2,284,https://www.bikebros.co.jp/catalog/4/74_5/,2026-09-05
カワサキ,ESTRELLA/RS/Custom エストレヤ/RS/カスタム,276,148000,999900,789000,1550000,3,249,126～250cc,ネイキッド＆ストリート,8,4.2,59,2044,https://www.bikebros.co.jp/catalog/4/75_1/,2026-09-05
カワサキ,ELIMINATOR エリミネーター125,19,138000,418000,,,,124,51～125cc,アメリカン＆クルーザー,227,4.5,12,202,https://www.bikebros.co.jp/catalog/4/77_1/,2026-09-05
カワサキ,ELIMINATOR 250V エリミネーター250V,59,238000,1270000,,,,249,126～250cc,アメリカン＆クルーザー,161,4.2,9,524,https://www.bikebros.co.jp/catalog/4/77_10/,2026-09-05
カワサキ,ELIMINATOR 400 LX エリミネーター400LX,4,178000,559000,,,,398,251～400cc,アメリカン＆クルーザー,1840,0,0,31,https://www.bikebros.co.jp/catalog/4/77_11/,2026-09-05
カワサキ,ELIMINATOR 400 SE エリミネーター400SE,68,329000,1036000,847000,975000,155,398,251～400cc,アメリカン＆クルーザー,136,2,1,291,https://www.bikebros.co.jp/catalog/4/77_12/,2026-09-05
カワサキ,ELIMINATOR 250 エリミネーター250,5,169000,318000,,,,248,126～250cc,アメリカン＆クルーザー,1360,4.3,32,54,https://www.bikebros.co.jp/catalog/4/77_3/,2026-09-05
カワサキ,ELIMINATOR 400 エリミネーター400,125,248000,1150000,740000,957000,182,398,251～400cc,アメリカン＆クルーザー,28,4.3,15,297,https://www.bikebros.co.jp/catalog/4/77_4/,2026-09-05
カワサキ,ELIMINATOR 750 エリミネーター750,4,298000,728000,,,,748,401～750cc,アメリカン＆クルーザー,1225,4.2,4,27,https://www.bikebros.co.jp/catalog/4/77_5/,2026-09-05
カワサキ,ELIMINATOR 250LX エリミネーター250LX,12,128000,498000,,,,248,126～250cc,アメリカン＆クルーザー,693,4,2,99,https://www.bikebros.co.jp/catalog/4/77_8/,2026-09-05
カワサキ,ELIMINATOR 250SE エリミネーター250SE,19,258000,659900,,,,248,126～250cc,アメリカン＆クルーザー,512,4.2,4,257,https://www.bikebros.co.jp/catalog/4/77_9/,2026-09-05
カワサキ,SUPER SHERPA スーパーシェルパ,22,268000,548000,,,,249,126～250cc,オフロード＆モタード,175,4.3,35,451,https://www.bikebros.co.jp/catalog/4/79_1/,2026-09-05
カワサキ,ZEPHYR ゼファー400,95,198000,5000000,,,,399,251～400cc,ネイキッド＆ストリート,158,4.6,96,873,https://www.bikebros.co.jp/catalog/4/80_1/,2026-09-05
カワサキ,ZEPHYR 550 ゼファー550,13,597000,1500000,,,,,401～750cc,ネイキッド＆ストリート,2803,5,1,10,https://www.bikebros.co.jp/catalog/4/80_2/,2026-09-05
カワサキ,ZEPHYR 750 ゼファー750,133,799900,3000000,,,,738,401～750cc,ネイキッド＆ストリート,61,4.5,59,1120,https://www.bikebros.co.jp/catalog/4/80_3/,2026-09-05
カワサキ,ZEPHYR 1100 ゼファー1100,152,549000,4500000,,,,1062,1001cc以上,ネイキッド＆ストリート,102,4.5,29,1080,https://www.bikebros.co.jp/catalog/4/80_4/,2026-09-05
カワサキ,ZEPHYR 1100RS ゼファー1100RS,27,1028000,3500000,,,,1062,1001cc以上,ネイキッド＆ストリート,894,5,4,191,https://www.bikebros.co.jp/catalog/4/80_5/,2026-09-05
カワサキ,ZEPHYR X ゼファー 400カイ,158,828000,2970000,4500000,5000000,3,399,251～400cc,ネイキッド＆ストリート,109,4.5,4,1218,https://www.bikebros.co.jp/catalog/4/80_6/,2026-09-05
カワサキ,ZEPHYR 750RS ゼファー750RS,21,980000,2500000,,,,738,401～750cc,ネイキッド＆ストリート,525,5,2,178,https://www.bikebros.co.jp/catalog/4/80_7/,2026-09-05
カワサキ,BALIUS バリオス,85,198000,750000,,,,249,126～250cc,ネイキッド＆ストリート,220,4,54,895,https://www.bikebros.co.jp/catalog/4/86_1/,2026-09-05
カワサキ,BALIUS Ⅱ バリオス2,128,360000,1150800,,,,249,126～250cc,ネイキッド＆ストリート,80,4.4,56,1211,https://www.bikebros.co.jp/catalog/4/86_2/,2026-09-05
カワサキ,VULCAN 400 バルカン400,14,238000,1046000,,,,399,251～400cc,アメリカン＆クルーザー,650,4.5,9,213,https://www.bikebros.co.jp/catalog/4/87_1/,2026-09-05
カワサキ,VULCAN 1500 DRIFTER バルカン1500ドリフター,4,800000,1100000,,,,1470,1001cc以上,アメリカン＆クルーザー,1670,4.7,3,18,https://www.bikebros.co.jp/catalog/4/87_12/,2026-09-05
カワサキ,VN2000・VULCAN 2000 VN2000・バルカン2000,3,1210000,1600000,,,,2053,1001cc以上,アメリカン＆クルーザー,625,4,2,43,https://www.bikebros.co.jp/catalog/4/87_18/,2026-09-05
カワサキ,VN1700 VOYAGER VN1700ボイジャー,2,1320000,1780000,,,,1700,1001cc以上,アメリカン＆クルーザー,1960,0,0,10,https://www.bikebros.co.jp/catalog/4/87_19/,2026-09-05
カワサキ,VULCAN 400 CLASSIC バルカン400クラシック,59,495000,1196000,,,,399,251～400cc,アメリカン＆クルーザー,432,4.5,16,309,https://www.bikebros.co.jp/catalog/4/87_2/,2026-09-05
カワサキ,VULCAN 400-Ⅱ バルカン400-2,28,399000,898000,,,,399,251～400cc,アメリカン＆クルーザー,1537,5,1,77,https://www.bikebros.co.jp/catalog/4/87_20/,2026-09-05
カワサキ,VULCAN S バルカンS,13,638000,828000,,,,649,401～750cc,アメリカン＆クルーザー,78,4,1,197,https://www.bikebros.co.jp/catalog/4/87_25/,2026-09-05
カワサキ,VULCAN 400 DRIFTER バルカン400ドリフター,24,450000,998100,,,,399,251～400cc,アメリカン＆クルーザー,492,4.6,10,162,https://www.bikebros.co.jp/catalog/4/87_3/,2026-09-05
カワサキ,VULCAN 800 CLASSIC バルカン800クラシック,3,644000,800000,,,,,751～1000cc,アメリカン＆クルーザー,2804,4.5,2,33,https://www.bikebros.co.jp/catalog/4/87_5/,2026-09-05
カワサキ,VULCAN 900 Custom バルカン900カスタム,3,700000,880000,,,,902,751～1000cc,アメリカン＆クルーザー,579,4.5,7,51,https://www.bikebros.co.jp/catalog/4/87_7/,2026-09-05
カワサキ,VULCAN 900 CLASSIC バルカン900クラシック,7,660000,998100,,,,902,751～1000cc,アメリカン＆クルーザー,596,4.6,15,118,https://www.bikebros.co.jp/catalog/4/87_8/,2026-09-05
カワサキ,250SS,14,1699900,4180000,,,,249,126～250cc,ネイキッド＆ストリート,1149,4.7,3,39,https://www.bikebros.co.jp/catalog/4/91_1/,2026-09-05
カワサキ,350SS,14,1650000,3740000,,,,346,251～400cc,ネイキッド＆ストリート,1538,4.3,3,41,https://www.bikebros.co.jp/catalog/4/91_2/,2026-09-05
カワサキ,400SS,12,1780000,3300000,,,,400,251～400cc,ネイキッド＆ストリート,1841,5,1,25,https://www.bikebros.co.jp/catalog/4/91_3/,2026-09-05
カワサキ,500SS MACHⅢ,32,1950000,6600000,,,,498,401～750cc,ネイキッド＆ストリート,731,4.7,3,95,https://www.bikebros.co.jp/catalog/4/91_4/,2026-09-05
カワサキ,750SS,27,3650000,7980000,,,,,401～750cc,ネイキッド＆ストリート,1671,4,5,74,https://www.bikebros.co.jp/catalog/4/91_5/,2026-09-05
カワサキ,MEGURO SG メグロSG,2,598000,850000,,,,,126～250cc,ネイキッド＆ストリート,1739,4,1,11,https://www.bikebros.co.jp/catalog/4/92_1/,2026-09-05
カワサキ,その他のモデル,6,250000,4950000,,,,,,その他のタイプ,4559,4.3,3,122,https://www.bikebros.co.jp/catalog/4/9999_1/,2026-09-05
カワサキ,KLX150L,2,261000,405900,,,,144,126～250cc,オフロード＆モタード,2616,0,0,2,https://www.bikebros.co.jp/catalog/4/999_102/,2026-09-05
カワサキ,Ninja ZX-25R SE ニンジャZX-25R SE,102,590000,1300000,828000,1025700,128,249,126～250cc,スポーツ＆ツアラー,73,4.5,4,584,https://www.bikebros.co.jp/catalog/4/999_103/,2026-09-05
カワサキ,KX250X,2,528000,890000,924000,1293000,6,249,126～250cc,オフロード＆モタード,662,0,0,5,https://www.bikebros.co.jp/catalog/4/999_106/,2026-09-05
カワサキ,MEGURO K3 メグロK3,38,898000,1250000,1397000,1419000,35,773,751～1000cc,ネイキッド＆ストリート,295,5,1,106,https://www.bikebros.co.jp/catalog/4/999_107/,2026-09-05
カワサキ,Z H2 SE,7,1758000,2480000,2299000,2475000,34,998,751～1000cc,ネイキッド＆ストリート,567,0,0,45,https://www.bikebros.co.jp/catalog/4/999_108/,2026-09-05
カワサキ,Z900RS,446,908000,3520000,1485000,2172300,50,948,751～1000cc,ネイキッド＆ストリート,15,4.6,5,1999,https://www.bikebros.co.jp/catalog/4/999_11/,2026-09-05
カワサキ,Z900RS SE,65,1450000,4450000,,,,948,751～1000cc,ネイキッド＆ストリート,270,0,0,98,https://www.bikebros.co.jp/catalog/4/999_113/,2026-09-05
カワサキ,Z900 SE,10,857000,1849900,1650000,1661000,7,948,751～1000cc,ネイキッド＆ストリート,382,0,0,15,https://www.bikebros.co.jp/catalog/4/999_114/,2026-09-05
カワサキ,Z650RS,79,688000,1280000,1089000,1111000,41,649,401～750cc,ネイキッド＆ストリート,33,0,0,172,https://www.bikebros.co.jp/catalog/4/999_115/,2026-09-05
カワサキ,KLX230 S,19,388000,591800,475000,616100,152,232,126～250cc,オフロード＆モタード,764,0,0,12,https://www.bikebros.co.jp/catalog/4/999_117/,2026-09-05
カワサキ,KLX230SM,24,428000,599900,530000,638000,129,232,126～250cc,オフロード＆モタード,311,0,0,34,https://www.bikebros.co.jp/catalog/4/999_118/,2026-09-05
カワサキ,Ninja ZX-10R SE ニンジャZX-10R SE,4,1530000,1899900,,,,998,751～1000cc,スポーツ＆ツアラー,1672,0,0,35,https://www.bikebros.co.jp/catalog/4/999_12/,2026-09-05
カワサキ,Ninja ZX-4R SE ニンジャZX-4R SE,53,888000,1250000,1048000,1177000,170,399,251～400cc,スポーツ＆ツアラー,83,0,0,152,https://www.bikebros.co.jp/catalog/4/999_120/,2026-09-05
カワサキ,Ninja ZX-4RR ニンジャZX-4RR,48,899900,1390000,1083000,1210000,114,399,251～400cc,スポーツ＆ツアラー,173,0,0,144,https://www.bikebros.co.jp/catalog/4/999_121/,2026-09-05
カワサキ,Ninja e-1 ニンジャ e-1,3,678000,794000,968000,1067000,12,,51～125cc,スポーツ＆ツアラー,554,0,0,0,https://www.bikebros.co.jp/catalog/4/999_125/,2026-09-05
カワサキ,Ninja 7 Hybrid ニンジャ7ハイブリッド,17,893000,1498000,1500000,1848000,13,451,401～750cc,スポーツ＆ツアラー,959,0,0,1,https://www.bikebros.co.jp/catalog/4/999_127/,2026-09-05
カワサキ,W230,65,488000,643500,538200,666000,249,232,126～250cc,ネイキッド＆ストリート,159,0,0,52,https://www.bikebros.co.jp/catalog/4/999_128/,2026-09-05
カワサキ,MEGURO S1 メグロS1,37,548000,770000,592200,743000,130,232,126～250cc,ネイキッド＆ストリート,206,0,0,41,https://www.bikebros.co.jp/catalog/4/999_129/,2026-09-05
カワサキ,Z7 Hybrid Z7ハイブリッド,6,985900,1331000,,,,451,401～750cc,ネイキッド＆ストリート,2404,0,0,0,https://www.bikebros.co.jp/catalog/4/999_130/,2026-09-05
カワサキ,Ninja 500 / SE ニンジャ500 / SE,4,792000,849000,,,,451,401～750cc,スポーツ＆ツアラー,526,0,0,0,https://www.bikebros.co.jp/catalog/4/999_131/,2026-09-05
カワサキ,KLX230 SHERPA KLX230シェルパ,76,428000,638000,498000,660000,103,232,126～250cc,オフロード＆モタード,637,0,0,23,https://www.bikebros.co.jp/catalog/4/999_133/,2026-09-05
カワサキ,Versys 1100 SE ヴェルシス1100 SE,6,1848000,2046000,2090000,2123300,33,1098.9,1001cc以上,スポーツ＆ツアラー,1480,0,0,2,https://www.bikebros.co.jp/catalog/4/999_134/,2026-09-05
カワサキ,Ninja 1100SX ニンジャ1100SX,28,1490000,1738000,1770000,1782000,49,1098.9,1001cc以上,スポーツ＆ツアラー,404,0,0,19,https://www.bikebros.co.jp/catalog/4/999_135/,2026-09-05
カワサキ,Ninja 1100SX SE ニンジャ1100SX SE,16,1588000,1980000,1980000,1991000,68,1098.9,1001cc以上,スポーツ＆ツアラー,821,4,1,19,https://www.bikebros.co.jp/catalog/4/999_136/,2026-09-05
カワサキ,KLX230 SHERPA S KLX230シェルパS,15,475100,678000,522500,660000,153,232,126～250cc,オフロード＆モタード,1007,0,0,3,https://www.bikebros.co.jp/catalog/4/999_139/,2026-09-05
カワサキ,Z1100 SE,4,1595000,1661000,,,,1098.9,1001cc以上,ネイキッド＆ストリート,1540,0,0,2,https://www.bikebros.co.jp/catalog/4/999_141/,2026-09-05
カワサキ,Z1000LTD Z1000リミテッド,20,1600000,4730000,,,,998,751～1000cc,スポーツ＆ツアラー,1961,0,0,40,https://www.bikebros.co.jp/catalog/4/999_34/,2026-09-05
カワサキ,Z1000P/POLICE 1000 ポリス1000,2,1440000,2480000,,,,998,751～1000cc,スポーツ＆ツアラー,2242,0,0,14,https://www.bikebros.co.jp/catalog/4/999_35/,2026-09-05
カワサキ,Z900RS CAFE Z900RSカフェ,125,988000,1619000,1518000,1540000,44,948,751～1000cc,ネイキッド＆ストリート,203,0,0,365,https://www.bikebros.co.jp/catalog/4/999_36/,2026-09-05
カワサキ,Ninja H2 SX ニンジャH2 SX,6,1698000,2398000,,,,998,751～1000cc,スポーツ＆ツアラー,679,4,1,83,https://www.bikebros.co.jp/catalog/4/999_37/,2026-09-05
カワサキ,Ninja H2 SX SE/+ ニンジャH2 SX SE/+,15,1588000,2849000,,,,998,751～1000cc,スポーツ＆ツアラー,68,4.5,4,287,https://www.bikebros.co.jp/catalog/4/999_38/,2026-09-05
カワサキ,Z1-RⅡ,5,4400000,7700000,,,,,751～1000cc,ネイキッド＆ストリート,2094,0,0,12,https://www.bikebros.co.jp/catalog/4/999_4/,2026-09-05
カワサキ,W175/SE,15,229800,396000,297000,449000,28,177,126～250cc,ネイキッド＆ストリート,795,0,0,57,https://www.bikebros.co.jp/catalog/4/999_77/,2026-09-05
カワサキ,Ninja150RR ニンジャ150RR,3,598000,649000,,,,149,126～250cc,スポーツ＆ツアラー,1265,0,0,10,https://www.bikebros.co.jp/catalog/4/999_78/,2026-09-05
カワサキ,Z125,1,230000,293000,,,,124.6,51～125cc,ネイキッド＆ストリート,934,0,0,71,https://www.bikebros.co.jp/catalog/4/999_85/,2026-09-05
カワサキ,KLX230,23,329900,568000,416200,682000,38,232,126～250cc,オフロード＆モタード,289,4,1,50,https://www.bikebros.co.jp/catalog/4/999_95/,2026-09-05
カワサキ,Z H2,14,1489900,2180000,2057000,2475000,7,998,751～1000cc,ネイキッド＆ストリート,502,4,1,123,https://www.bikebros.co.jp/catalog/4/999_97/,2026-09-05
カワサキ,Ninja ZX-25R ニンジャZX-25R,38,594000,938000,950200,1090000,5,249,126～250cc,スポーツ＆ツアラー,157,0,0,306,https://www.bikebros.co.jp/catalog/4/999_98/,2026-09-05
カワサキ,Ninja 1000SX ニンジャ1000SX,80,968000,1498000,,,,1043,751～1000cc,スポーツ＆ツアラー,250,0,0,561,https://www.bikebros.co.jp/catalog/4/999_99/,2026-09-05
